YEAR,QUARTER,ORIGIN,DEST,avg_fare,passengers_db1b,market_distance,passengers_t100,seats,departures_performed,avg_fuel_price,load_factor,route,is_saturated
2025,1,HOU,SGF,258.1253571428571,28.0,611.0714285714286,310.0,567.0,3.0,2.2231333333333336,0.54673721340388,HOU-SGF,0
2025,1,HOU,SJC,274.08709415584417,1852.0,1646.487012987013,22122.0,30288.0,176.0,2.2231333333333336,0.7303882725832013,HOU-SJC,0
2025,1,HOU,SJU,236.14385365853659,239.0,2078.4975609756098,2153.0,2275.0,13.0,2.2231333333333336,0.9463736263736263,HOU-SJU,1
2025,1,HOU,SLC,267.78808988764047,1168.0,1290.3483146067415,13473.0,17562.0,106.0,2.2231333333333336,0.7671677485480014,HOU-SLC,0
2025,1,HOU,SMF,285.3829106628242,1920.0,1666.4193083573487,21964.0,27152.0,176.0,2.2231333333333336,0.8089275191514437,HOU-SMF,1
2025,1,HOU,STL,234.77034773445732,2148.0,720.5194942044257,37313.0,53439.0,337.0,2.2231333333333336,0.6982353711708678,HOU-STL,0
2025,1,HOU,SWO,312.046,11.0,472.0,80.0,125.0,2.0,2.2231333333333336,0.64,HOU-SWO,0
2025,1,HOU,TPA,228.25146583850932,1649.0,819.6968944099378,28248.0,37611.0,229.0,2.2231333333333336,0.7510568716598868,HOU-TPA,0
2025,1,HOU,TUL,201.58949764521194,1055.0,468.63893249607537,15068.0,28750.0,178.0,2.2231333333333336,0.524104347826087,HOU-TUL,0
2025,1,HOU,TUS,228.31149321266966,312.0,1054.7239819004526,7184.0,14317.0,88.0,2.2231333333333336,0.5017810993923308,HOU-TUS,0
2025,1,HOU,TYS,242.75153846153847,55.0,927.9423076923077,280.0,363.0,2.0,2.2231333333333336,0.7713498622589532,HOU-TYS,0
2025,1,HOU,VPS,199.9467889908257,118.0,689.7522935779816,2176.0,3449.0,23.0,2.2231333333333336,0.6309075094230212,HOU-VPS,0
2025,1,HPN,ATL,253.2966902834008,1448.0,783.080971659919,31267.0,44971.0,488.0,2.2231333333333336,0.6952702852949678,HPN-ATL,0
2025,1,HPN,LAX,281.40325,125.0,2607.366666666667,151.0,329.0,3.0,2.2231333333333336,0.45896656534954405,HPN-LAX,0
2025,1,HPN,SAT,247.52988372093023,91.0,1674.9186046511627,54.0,72.0,1.0,2.2231333333333336,0.75,HPN-SAT,0
2025,1,HRL,AEX,289.5,2.0,746.0,3266.0,10115.0,57.0,2.2231333333333336,0.3228868017795353,HRL-AEX,0
2025,1,HRL,AUS,118.74261096605744,741.0,291.9608355091384,19288.0,31236.0,238.0,2.2231333333333336,0.6174926367012421,HRL-AUS,0
2025,1,HRL,BUF,220.255625,16.0,1771.75,24.0,150.0,1.0,2.2231333333333336,0.16,HRL-BUF,0
2025,1,HRL,CVG,249.73384615384614,28.0,1431.9615384615386,0.0,0.0,8.0,2.2231333333333336,,HRL-CVG,0
2025,1,HRL,DAL,180.87253886010365,571.0,468.6943005181347,10599.0,13179.0,85.0,2.2231333333333336,0.8042340086501252,HRL-DAL,1
2025,1,HRL,DEN,206.33895161290323,285.0,1127.7701612903227,148.0,210.0,3.0,2.2231333333333336,0.7047619047619048,HRL-DEN,0
2025,1,HRL,DFW,235.56616541353384,348.0,463.1203007518797,22462.0,27214.0,373.0,2.2231333333333336,0.8253839935327405,HRL-DFW,1
2025,1,HRL,ELP,189.59669014084506,151.0,929.7394366197183,1809.0,4486.0,28.0,2.2231333333333336,0.40325456977262597,HRL-ELP,0
2025,1,HRL,EWR,328.4819512195122,42.0,1754.6341463414635,17.0,150.0,1.0,2.2231333333333336,0.11333333333333333,HRL-EWR,0
2025,1,HRL,FAR,326.9548148148148,27.0,1525.037037037037,0.0,183.0,1.0,2.2231333333333336,0.0,HRL-FAR,0
2025,1,HRL,FLL,214.9094520547945,78.0,1333.7260273972602,0.0,357.0,2.0,2.2231333333333336,0.0,HRL-FLL,0
2025,1,HRL,GRK,362.0,1.0,595.0,0.0,220.0,1.0,2.2231333333333336,0.0,HRL-GRK,0
2025,1,HRL,HOU,141.97964968152866,1045.0,286.97452229299364,32960.0,45154.0,292.0,2.2231333333333336,0.7299464056340523,HRL-HOU,0
2025,1,HRL,IAH,184.89897260273972,252.0,303.1027397260274,14305.0,19696.0,360.0,2.2231333333333336,0.7262896019496344,HRL-IAH,0
2025,1,HRL,JFK,223.48947368421054,21.0,1948.421052631579,0.0,183.0,1.0,2.2231333333333336,0.0,HRL-JFK,0
2025,1,HRL,LAX,237.30391304347825,328.0,1641.6521739130435,0.0,496.0,4.0,2.2231333333333336,0.0,HRL-LAX,0
2025,1,HRL,MCI,180.152700729927,162.0,935.5401459854014,44.0,174.0,1.0,2.2231333333333336,0.25287356321839083,HRL-MCI,0
2025,1,HRL,MDT,443.3375,4.0,1761.5,17.0,150.0,1.0,2.2231333333333336,0.11333333333333333,HRL-MDT,0
2025,1,HRL,MEM,193.41837209302324,45.0,861.8604651162791,0.0,0.0,47.0,2.2231333333333336,,HRL-MEM,0
2025,1,HRL,MIA,214.4716129032258,70.0,1430.4193548387098,88.0,1556.0,9.0,2.2231333333333336,0.056555269922879174,HRL-MIA,0
2025,1,HRL,MSP,206.5951754385965,1862.0,1322.1964912280703,19239.0,22634.0,133.0,2.2231333333333336,0.8500044181320138,HRL-MSP,1
2025,1,HRL,MSY,191.74466165413534,159.0,675.1052631578947,62.0,70.0,1.0,2.2231333333333336,0.8857142857142857,HRL-MSY,1
2025,1,HRL,ORD,237.18802139037436,218.0,1267.8235294117646,163.0,228.0,3.0,2.2231333333333336,0.7149122807017544,HRL-ORD,0
2025,1,HRL,ORF,270.68928571428575,31.0,1699.642857142857,0.0,180.0,1.0,2.2231333333333336,0.0,HRL-ORF,0
2025,1,HRL,PBG,342.0,1.0,2106.0,7.0,242.0,2.0,2.2231333333333336,0.028925619834710745,HRL-PBG,0
2025,1,HRL,PDX,277.0546153846154,27.0,2158.8076923076924,46.0,186.0,1.0,2.2231333333333336,0.24731182795698925,HRL-PDX,0
2025,1,HRL,PHL,236.81234042553191,49.0,1827.4468085106382,0.0,150.0,1.0,2.2231333333333336,0.0,HRL-PHL,0
2025,1,HRL,RDU,208.72543859649124,61.0,1513.4736842105262,0.0,300.0,2.0,2.2231333333333336,0.0,HRL-RDU,0
2025,1,HRL,RIC,273.1223076923077,14.0,1629.3846153846155,63.0,474.0,3.0,2.2231333333333336,0.13291139240506328,HRL-RIC,0
2025,1,HRL,SAN,231.19811111111113,190.0,1585.588888888889,192.0,3818.0,22.0,2.2231333333333336,0.05028810895756941,HRL-SAN,0
2025,1,HRL,SAT,149.49535211267604,89.0,471.15492957746477,178.0,925.0,17.0,2.2231333333333336,0.19243243243243244,HRL-SAT,0
2025,1,HRL,SBN,261.75,14.0,1469.2857142857142,0.0,150.0,1.0,2.2231333333333336,0.0,HRL-SBN,0
2025,1,HRL,SDF,234.48785714285714,30.0,1162.607142857143,0.0,150.0,1.0,2.2231333333333336,0.0,HRL-SDF,0
2025,1,HRL,TUS,204.7402702702703,37.0,1288.4864864864865,21.0,540.0,3.0,2.2231333333333336,0.03888888888888889,HRL-TUS,0
2025,1,HRL,YUM,430.685,4.0,1483.0,90.0,150.0,1.0,2.2231333333333336,0.6,HRL-YUM,0
2025,1,HSV,ATL,263.2068852459017,151.0,151.0,60660.0,74296.0,642.0,2.2231333333333336,0.8164638742327985,HSV-ATL,1
2025,1,HSV,DFW,404.1255863539445,645.0,631.6119402985074,30202.0,38437.0,505.0,2.2231333333333336,0.7857533106121706,HSV-DFW,0
2025,1,HSV,IAH,270.1491644908616,560.0,630.7806788511749,13395.0,15900.0,318.0,2.2231333333333336,0.8424528301886792,HSV-IAH,1
2025,1,HSV,LBB,263.875,20.0,893.4,0.0,50.0,1.0,2.2231333333333336,0.0,HSV-LBB,0
2025,1,HVN,ATL,85.95811518324608,628.0,823.0,6096.0,7741.0,49.0,2.2231333333333336,0.7874951556646428,HVN-ATL,0
2025,1,HVN,DFW,90.13095238095238,95.0,1447.0,894.0,1512.0,8.0,2.2231333333333336,0.5912698412698413,HVN-DFW,0
2025,1,HVN,HOU,105.35772357723577,255.0,1489.0,2588.0,4336.0,24.0,2.2231333333333336,0.5968634686346863,HVN-HOU,0
2025,1,HVN,SAV,71.66216216216216,160.0,780.0,1546.0,2384.0,16.0,2.2231333333333336,0.6484899328859061,HVN-SAV,0
2025,1,IAD,ATL,198.57262877442272,4295.0,539.3049141503849,91705.0,127723.0,848.0,2.2231333333333336,0.7179991074434519,IAD-ATL,0
2025,1,IAD,AUS,391.04763199999996,2009.0,1326.1176,29574.0,35714.0,256.0,2.2231333333333336,0.8280786246289971,IAD-AUS,1
2025,1,IAD,BUR,278.7774285714286,74.0,2405.2,4.0,13.0,1.0,2.2231333333333336,0.3076923076923077,IAD-BUR,0
2025,1,IAD,CLL,365.6983333333333,6.0,1336.0,119.0,126.0,1.0,2.2231333333333336,0.9444444444444444,IAD-CLL,1
2025,1,IAD,CRP,337.74764705882353,54.0,1438.1960784313726,12.0,70.0,1.0,2.2231333333333336,0.17142857142857143,IAD-CRP,0
2025,1,IAD,DAL,279.40633333333335,30.0,1738.3,108.0,144.0,2.0,2.2231333333333336,0.75,IAD-DAL,0
2025,1,IAD,DFW,285.8606527415144,2874.0,1188.2506527415144,50499.0,66599.0,447.0,2.2231333333333336,0.7582546284478746,IAD-DFW,0
2025,1,IAD,IAH,319.75530577088716,2053.0,1230.399655469423,55364.0,67277.0,401.0,2.2231333333333336,0.8229261114496782,IAD-IAH,1
2025,1,IAD,LAX,412.0867822966507,6375.0,2320.7332535885166,82521.0,101985.0,509.0,2.2231333333333336,0.8091484041770849,IAD-LAX,1
2025,1,IAD,OAK,291.5360526315789,42.0,2469.9210526315787,0.0,68.0,1.0,2.2231333333333336,0.0,IAD-OAK,0
2025,1,IAD,PSP,409.80622317596567,722.0,2219.3862660944205,8710.0,14826.0,89.0,2.2231333333333336,0.5874814515041143,IAD-PSP,0
2025,1,IAD,SAN,375.84965281430823,4072.0,2276.621251972646,52946.0,78893.0,357.0,2.2231333333333336,0.6711115054567579,IAD-SAN,0
2025,1,IAD,SAT,307.4084238646482,1600.0,1403.720391807658,21471.0,26003.0,182.0,2.2231333333333336,0.8257124177979464,IAD-SAT,1
2025,1,IAD,SAV,235.12678571428572,818.0,523.6168831168832,15373.0,20207.0,278.0,2.2231333333333336,0.7607759687237096,IAD-SAV,0
2025,1,IAD,SFO,515.0270598653914,5738.0,2466.3637973786754,98543.0,128838.0,594.0,2.2231333333333336,0.7648597463481271,IAD-SFO,0
2025,1,IAD,SJC,276.3877946768061,293.0,2515.9125475285173,1.0,83.0,2.0,2.2231333333333336,0.012048192771084338,IAD-SJC,0
2025,1,IAD,SMF,327.52499312242094,1056.0,2429.6973865199448,11198.0,15209.0,89.0,2.2231333333333336,0.7362745742652377,IAD-SMF,0
2025,1,IAD,SNA,338.4381938325991,238.0,2446.4713656387667,4.0,8.0,1.0,2.2231333333333336,0.5,IAD-SNA,0
2025,1,IAH,ABQ,298.2844821092279,706.0,789.7495291902071,21042.0,28760.0,256.0,2.2231333333333336,0.7316411682892907,IAH-ABQ,0
2025,1,IAH,AMA,277.1051636363636,361.0,525.8763636363636,8218.0,11348.0,222.0,2.2231333333333336,0.724180472329926,IAH-AMA,0
2025,1,IAH,ANC,596.0220512820513,503.0,3339.7128205128206,0.0,0.0,2.0,2.2231333333333336,,IAH-ANC,0
2025,1,IAH,ASE,425.166288209607,640.0,922.8711790393013,11540.0,16240.0,232.0,2.2231333333333336,0.7105911330049262,IAH-ASE,0
2025,1,IAH,ATL,215.4271572777597,16504.0,707.6567893194399,303712.0,371644.0,2178.0,2.2231333333333336,0.8172121707870973,IAH-ATL,1
2025,1,IAH,AUS,239.00524456521737,540.0,140.0,75791.0,104033.0,726.0,2.2231333333333336,0.7285284477040939,IAH-AUS,0
2025,1,IAH,BDL,279.37298804780875,574.0,1608.5378486055777,114.0,140.0,1.0,2.2231333333333336,0.8142857142857143,IAH-BDL,1
2025,1,IAH,BHM,283.00646592709984,807.0,585.6941362916007,17308.0,20638.0,339.0,2.2231333333333336,0.8386471557321445,IAH-BHM,1
2025,1,IAH,BNA,272.16917263843646,2026.0,689.8188925081433,35756.0,42974.0,415.0,2.2231333333333336,0.8320379764508773,IAH-BNA,1
2025,1,IAH,BOS,300.4203296250515,4784.0,1635.8660898228266,53213.0,61418.0,377.0,2.2231333333333336,0.8664072421765606,IAH-BOS,1
2025,1,IAH,BRO,217.6049350649351,196.0,308.31168831168833,14778.0,23121.0,423.0,2.2231333333333336,0.6391592059166991,IAH-BRO,0
2025,1,IAH,BTR,268.08793258426965,499.0,253.00898876404494,23480.0,29725.0,479.0,2.2231333333333336,0.7899074852817494,IAH-BTR,0
2025,1,IAH,BWI,193.25065433854905,2679.0,1277.547652916074,35045.0,44133.0,355.0,2.2231333333333336,0.7940769945392336,IAH-BWI,0
2025,1,IAH,BZN,345.0624927536232,391.0,1501.176811594203,2867.0,3870.0,29.0,2.2231333333333336,0.740826873385013,IAH-BZN,0
2025,1,IAH,CAE,280.9766028708134,233.0,1077.6124401913876,0.0,50.0,1.0,2.2231333333333336,0.0,IAH-CAE,0
2025,1,IAH,CHO,301.71993055555555,148.0,1254.7291666666667,0.0,126.0,2.0,2.2231333333333336,0.0,IAH-CHO,0
2025,1,IAH,CHS,301.77049360146253,658.0,981.6051188299817,9590.0,11051.0,135.0,2.2231333333333336,0.8677947697040992,IAH-CHS,1
2025,1,IAH,CID,260.4441702127659,240.0,1171.1234042553192,76.0,76.0,1.0,2.2231333333333336,1.0,IAH-CID,1
2025,1,IAH,CLE,278.05986679353,1948.0,1178.7383444338725,30589.0,40260.0,263.0,2.2231333333333336,0.7597863884749131,IAH-CLE,0
2025,1,IAH,CLT,239.24880359978823,4160.0,940.1074642668078,89266.0,119432.0,703.0,2.2231333333333336,0.7474211266662201,IAH-CLT,0
2025,1,IAH,CMH,335.24668711656443,1044.0,1106.5361963190185,15647.0,19963.0,173.0,2.2231333333333336,0.7838000300556028,IAH-CMH,0
2025,1,IAH,COS,263.13279373368147,452.0,837.798955613577,9617.0,11991.0,158.0,2.2231333333333336,0.8020181803018931,IAH-COS,1
2025,1,IAH,CRP,225.5967515923567,194.0,201.0,25859.0,34258.0,582.0,2.2231333333333336,0.7548309883822757,IAH-CRP,0
2025,1,IAH,CVG,268.88445081967217,1594.0,967.5508196721312,19192.0,22829.0,373.0,2.2231333333333336,0.8406850935213982,IAH-CVG,1
2025,1,IAH,DCA,321.33007398273736,3474.0,1240.4870530209619,57147.0,75273.0,563.0,2.2231333333333336,0.759196524650273,IAH-DCA,0
2025,1,IAH,DEN,282.4896131171702,7892.0,901.5055268975682,201154.0,227530.0,1093.0,2.2231333333333336,0.8840768250340615,IAH-DEN,1
2025,1,IAH,DFW,199.08832765957447,4461.0,224.72936170212765,156615.0,219213.0,1748.0,2.2231333333333336,0.7144421179400857,IAH-DFW,0
2025,1,IAH,DSM,260.2396118299446,627.0,877.6672828096118,14689.0,16851.0,173.0,2.2231333333333336,0.8716990089608925,IAH-DSM,1
2025,1,IAH,DTW,228.0960258548791,5226.0,1123.7381150959134,73833.0,93994.0,680.0,2.2231333333333336,0.7855075855905697,IAH-DTW,0
2025,1,IAH,ECP,265.060146627566,421.0,587.9560117302053,13429.0,17234.0,282.0,2.2231333333333336,0.7792155042358129,IAH-ECP,0
2025,1,IAH,EGE,430.1209913793104,670.0,949.1745689655172,9414.0,12600.0,100.0,2.2231333333333336,0.7471428571428571,IAH-EGE,0
2025,1,IAH,ELP,232.2331205673759,820.0,680.2748226950355,28401.0,37240.0,511.0,2.2231333333333336,0.7626476906552094,IAH-ELP,0
2025,1,IAH,EWR,300.91169631093544,8005.0,1432.268115942029,143984.0,169411.0,919.0,2.2231333333333336,0.8499093919521165,IAH-EWR,1
2025,1,IAH,EYW,292.90198795180726,194.0,1005.9638554216867,3651.0,4484.0,59.0,2.2231333333333336,0.814228367528992,IAH-EYW,1
2025,1,IAH,FAT,341.51044,522.0,1628.46,0.0,100.0,2.0,2.2231333333333336,0.0,IAH-FAT,0
2025,1,IAH,FLL,218.03026246719162,5106.0,987.8845144356956,93743.0,119302.0,668.0,2.2231333333333336,0.7857621833665823,IAH-FLL,0
2025,1,IAH,GJT,317.9171755725191,140.0,1121.648854961832,55.0,496.0,7.0,2.2231333333333336,0.11088709677419355,IAH-GJT,0
2025,1,IAH,GPT,252.08222826086956,257.0,397.7173913043478,10724.0,12250.0,245.0,2.2231333333333336,0.8754285714285714,IAH-GPT,1
2025,1,IAH,GRR,268.0681992337165,554.0,1142.984674329502,5051.0,6262.0,85.0,2.2231333333333336,0.8066113062919195,IAH-GRR,1
2025,1,IAH,GSP,259.3156420233463,648.0,920.1634241245137,9697.0,13269.0,108.0,2.2231333333333336,0.7308011153817168,IAH-GSP,0
2025,1,IAH,GTR,266.72727272727275,11.0,930.0,0.0,75.0,1.0,2.2231333333333336,0.0,IAH-GTR,0
2025,1,IAH,GUC,333.43603864734297,275.0,905.8454106280193,3783.0,5536.0,73.0,2.2231333333333336,0.6833453757225434,IAH-GUC,0
2025,1,IAH,HDN,350.2324146981627,465.0,1014.3805774278215,4929.0,6538.0,82.0,2.2231333333333336,0.7539002753135515,IAH-HDN,0
2025,1,IAH,HNL,664.3773053152039,1113.0,4064.3757725587143,24465.0,32364.0,89.0,2.2231333333333336,0.7559325176121616,IAH-HNL,0
2025,1,IAH,HOB,203.52867924528303,126.0,509.2641509433962,3111.0,4250.0,85.0,2.2231333333333336,0.732,IAH-HOB,0
2025,1,IAH,HRL,161.33471014492753,247.0,295.09420289855075,13023.0,18868.0,354.0,2.2231333333333336,0.6902162391350435,IAH-HRL,0
2025,1,IAH,HSV,265.15123425692695,576.0,635.6120906801008,13246.0,16050.0,321.0,2.2231333333333336,0.8252959501557633,IAH-HSV,1
2025,1,IAH,IAD,323.27948868398994,2072.0,1239.393126571668,56654.0,68658.0,412.0,2.2231333333333336,0.8251623991377552,IAH-IAD,1
2025,1,IAH,ICT,257.9608764940239,605.0,545.7808764940239,17688.0,21380.0,332.0,2.2231333333333336,0.8273152478952291,IAH-ICT,1
2025,1,IAH,IND,289.5512630579297,1410.0,899.7739791073125,27278.0,35009.0,359.0,2.2231333333333336,0.7791710702962096,IAH-IND,0
2025,1,IAH,JAC,387.5414832535885,225.0,1296.8325358851675,2136.0,3654.0,29.0,2.2231333333333336,0.5845648604269293,IAH-JAC,0
2025,1,IAH,JAN,257.87369918699187,369.0,396.5934959349593,14189.0,15939.0,316.0,2.2231333333333336,0.8902064119455424,IAH-JAN,1
2025,1,IAH,JAX,335.24569560047564,1102.0,855.9988109393579,25186.0,32544.0,261.0,2.2231333333333336,0.7739060963618486,IAH-JAX,0
2025,1,IAH,JFK,209.01178048780488,864.0,1474.4536585365854,8269.0,9882.0,70.0,2.2231333333333336,0.8367739324023477,IAH-JFK,1
2025,1,IAH,LAS,277.6008329879818,8137.0,1251.5793617903025,130314.0,170998.0,929.0,2.2231333333333336,0.7620790886443116,IAH-LAS,0
2025,1,IAH,LAX,244.76489865829288,20402.0,1399.7639166428776,369526.0,445922.0,2642.0,2.2231333333333336,0.8286785581334852,IAH-LAX,1
2025,1,IAH,LBB,241.85527522935777,625.0,472.92660550458714,10454.0,11775.0,235.0,2.2231333333333336,0.8878131634819533,IAH-LBB,1
2025,1,IAH,LCH,186.33999999999997,22.0,127.0,6727.0,8515.0,170.0,2.2231333333333336,0.7900176159718144,IAH-LCH,0
2025,1,IAH,LFT,243.8293181818182,151.0,201.0,19006.0,24604.0,435.0,2.2231333333333336,0.7724760201593237,IAH-LFT,0
2025,1,IAH,LGA,271.81153157512705,9833.0,1429.6668279699975,114009.0,140204.0,1086.0,2.2231333333333336,0.8131651022795355,IAH-LGA,1
2025,1,IAH,LIT,228.5000727272727,627.0,388.28,18477.0,23714.0,382.0,2.2231333333333336,0.7791599898793962,IAH-LIT,0
2025,1,IAH,LNK,323.0121951219512,42.0,1310.8536585365853,0.0,150.0,3.0,2.2231333333333336,0.0,IAH-LNK,0
2025,1,IAH,LRD,242.77385826771652,189.0,322.18110236220474,9049.0,13400.0,284.0,2.2231333333333336,0.6752985074626866,IAH-LRD,0
2025,1,IAH,MAF,330.89267441860466,1649.0,430.8542635658915,33472.0,43486.0,559.0,2.2231333333333336,0.7697189900197765,IAH-MAF,0
2025,1,IAH,MBS,286.8861111111111,76.0,1175.6944444444443,0.0,70.0,1.0,2.2231333333333336,0.0,IAH-MBS,0
2025,1,IAH,MCI,299.610362400906,1145.0,669.5979614949038,28497.0,35184.0,354.0,2.2231333333333336,0.8099420190995907,IAH-MCI,1
2025,1,IAH,MCO,229.2879878267096,8066.0,881.2753311851056,135217.0,162163.0,843.0,2.2231333333333336,0.8338338585250643,IAH-MCO,1
2025,1,IAH,MDW,125.11573705179282,465.0,977.5498007968127,4858.0,8184.0,44.0,2.2231333333333336,0.5935972629521017,IAH-MDW,0
2025,1,IAH,MEI,263.396,11.0,429.3,5077.0,7650.0,153.0,2.2231333333333336,0.6636601307189542,IAH-MEI,0
2025,1,IAH,MEM,222.08709750566894,1082.0,489.202947845805,25896.0,32979.0,453.0,2.2231333333333336,0.7852269626125716,IAH-MEM,0
2025,1,IAH,MFE,170.80358974358975,873.0,323.4326923076923,37667.0,50751.0,586.0,2.2231333333333336,0.7421922720734567,IAH-MFE,0
2025,1,IAH,MIA,228.19076357697023,6100.0,968.2298897509187,110955.0,152391.0,919.0,2.2231333333333336,0.728094178790086,IAH-MIA,0
2025,1,IAH,MKE,300.41930508474576,690.0,1063.7033898305085,5662.0,6724.0,92.0,2.2231333333333336,0.8420582986317668,IAH-MKE,1
2025,1,IAH,MOB,267.95966153846155,470.0,440.5015384615385,14403.0,16584.0,323.0,2.2231333333333336,0.8684876989869754,IAH-MOB,1
2025,1,IAH,MOT,337.0065,82.0,1503.1625,281.0,1100.0,22.0,2.2231333333333336,0.25545454545454543,IAH-MOT,0
2025,1,IAH,MSP,281.84136363636367,3474.0,1096.5432372505543,48727.0,58295.0,487.0,2.2231333333333336,0.8358692855304914,IAH-MSP,1
2025,1,IAH,MSY,205.59666666666666,2979.0,308.41996699669966,82358.0,125655.0,778.0,2.2231333333333336,0.655429549162389,IAH-MSY,0
2025,1,IAH,MTJ,332.0044787644788,351.0,947.4749034749035,4768.0,6689.0,88.0,2.2231333333333336,0.7128120795335625,IAH-MTJ,0
2025,1,IAH,OKC,247.89086078639744,1269.0,395.1530286928799,35070.0,43524.0,585.0,2.2231333333333336,0.8057623380204025,IAH-OKC,1
2025,1,IAH,OMA,307.6910408921933,609.0,857.5947955390335,20291.0,22342.0,174.0,2.2231333333333336,0.9081998030614985,IAH-OMA,1
2025,1,IAH,ONT,232.34312874251495,2162.0,1410.5958083832336,34876.0,46724.0,362.0,2.2231333333333336,0.7464258197072169,IAH-ONT,0
2025,1,IAH,ORD,256.8926028138528,9400.0,972.2732683982684,186227.0,224565.0,1287.0,2.2231333333333336,0.8292788279562711,IAH-ORD,1
2025,1,IAH,ORF,313.12035532994923,825.0,1306.1421319796955,8329.0,11680.0,87.0,2.2231333333333336,0.7130993150684931,IAH-ORF,0
2025,1,IAH,PBI,329.0386666666667,995.0,1030.7083333333333,17524.0,22935.0,137.0,2.2231333333333336,0.7640723784608676,IAH-PBI,0
2025,1,IAH,PDX,310.93185470085473,1686.0,1891.617094017094,24677.0,29023.0,181.0,2.2231333333333336,0.8502566929676464,IAH-PDX,1
2025,1,IAH,PHL,291.517947454844,3564.0,1366.9511494252874,44807.0,52172.0,364.0,2.2231333333333336,0.8588323238518746,IAH-PHL,1
2025,1,IAH,PHX,251.20311891663138,4925.0,1035.404147270419,102487.0,129720.0,915.0,2.2231333333333336,0.7900632130743139,IAH-PHX,0
2025,1,IAH,PIB,146.69000000000003,3.0,388.0,3539.0,7400.0,148.0,2.2231333333333336,0.47824324324324324,IAH-PIB,0
2025,1,IAH,PIT,323.0794185094185,1607.0,1202.6625716625717,21979.0,26642.0,240.0,2.2231333333333336,0.8249756024322499,IAH-PIT,1
2025,1,IAH,PNS,219.15522593320236,603.0,518.6345776031434,25182.0,29758.0,393.0,2.2231333333333336,0.8462262248807043,IAH-PNS,1
2025,1,IAH,PSP,343.46938524590166,1202.0,1336.6434426229507,18986.0,26448.0,210.0,2.2231333333333336,0.7178614640048396,IAH-PSP,0
2025,1,IAH,RDU,300.7496452145215,1842.0,1095.3927392739274,29411.0,37422.0,268.0,2.2231333333333336,0.7859280637058415,IAH-RDU,0
2025,1,IAH,RIC,289.5198998330551,724.0,1255.0033388981635,6258.0,6993.0,88.0,2.2231333333333336,0.8948948948948949,IAH-RIC,1
2025,1,IAH,RNO,307.8005446623094,492.0,1689.5533769063181,1101.0,1282.0,13.0,2.2231333333333336,0.858814352574103,IAH-RNO,1
2025,1,IAH,ROW,260.6342424242424,34.0,659.4242424242424,0.0,50.0,1.0,2.2231333333333336,0.0,IAH-ROW,0
2025,1,IAH,RSW,275.4084472934473,1354.0,911.1182336182336,30098.0,38882.0,226.0,2.2231333333333336,0.7740856951802891,IAH-RSW,0
2025,1,IAH,SAF,270.3620212765957,101.0,969.6382978723404,223.0,280.0,4.0,2.2231333333333336,0.7964285714285714,IAH-SAF,0
2025,1,IAH,SAN,318.32734033245845,4844.0,1374.8783902012249,107652.0,137596.0,776.0,2.2231333333333336,0.7823773946917062,IAH-SAN,0
2025,1,IAH,SAT,228.11721603563475,655.0,191.06681514476614,69653.0,92687.0,724.0,2.2231333333333336,0.7514861846860941,IAH-SAT,0
2025,1,IAH,SAV,284.0251293103448,1200.0,897.0711206896551,21398.0,24664.0,328.0,2.2231333333333336,0.8675802789490755,IAH-SAV,1
2025,1,IAH,SBN,279.2209027777778,148.0,1121.375,0.0,50.0,1.0,2.2231333333333336,0.0,IAH-SBN,0
2025,1,IAH,SDF,293.621,787.0,850.1981132075472,14494.0,18200.0,438.0,2.2231333333333336,0.7963736263736264,IAH-SDF,0
2025,1,IAH,SEA,309.25816018306637,4098.0,1922.354691075515,58435.0,66386.0,385.0,2.2231333333333336,0.880230771548218,IAH-SEA,1
2025,1,IAH,SFO,383.12523333333337,10564.0,1682.9241666666667,258748.0,314040.0,1486.0,2.2231333333333336,0.8239332569099478,IAH-SFO,1
2025,1,IAH,SGF,234.8488990825688,397.0,528.5871559633027,10439.0,12344.0,239.0,2.2231333333333336,0.8456740116655865,IAH-SGF,1
2025,1,IAH,SHV,225.28901315789474,182.0,197.8421052631579,14953.0,21746.0,405.0,2.2231333333333336,0.6876207118550538,IAH-SHV,0
2025,1,IAH,SJC,235.10083582089553,756.0,1724.8179104477613,1564.0,1660.0,10.0,2.2231333333333336,0.9421686746987952,IAH-SJC,1
2025,1,IAH,SJU,264.5963677467973,2472.0,2018.972871137905,44644.0,51584.0,277.0,2.2231333333333336,0.865462158808933,IAH-SJU,1
2025,1,IAH,SLC,332.611745,3738.0,1234.1845,62227.0,78146.0,570.0,2.2231333333333336,0.7962915568295242,IAH-SLC,0
2025,1,IAH,SMF,337.99244604316544,2052.0,1682.071942446043,36348.0,47998.0,302.0,2.2231333333333336,0.7572815533980582,IAH-SMF,0
2025,1,IAH,SNA,342.66650087260035,4568.0,1382.064572425829,80478.0,99112.0,684.0,2.2231333333333336,0.8119904754217451,IAH-SNA,1
2025,1,IAH,SRQ,251.488624535316,343.0,924.4052044609665,4972.0,6340.0,78.0,2.2231333333333336,0.7842271293375395,IAH-SRQ,0
2025,1,IAH,STL,271.09319230769233,1039.0,699.9217948717949,23053.0,28782.0,290.0,2.2231333333333336,0.8009519838788132,IAH-STL,1
