DEPARTURES_PERFORMED,SEATS,PASSENGERS,ORIGIN,DEST,YEAR,QUARTER
5.00,830.00,754.00,PSP,SFO,2025,1
5.00,830.00,759.00,MSY,SFO,2025,2
5.00,830.00,765.00,AUS,SFO,2025,4
5.00,830.00,770.00,SFO,CLE,2025,2
5.00,830.00,771.00,SFO,BNA,2025,2
5.00,830.00,772.00,SFO,MSY,2025,2
5.00,830.00,779.00,ORD,LAX,2025,1
5.00,830.00,780.00,SFO,PHL,2025,3
5.00,830.00,782.00,IAH,SJC,2025,1
5.00,830.00,785.00,DEN,SAN,2025,4
5.00,830.00,786.00,LAX,ORD,2025,1
5.00,830.00,797.00,SFO,BUR,2025,2
5.00,840.00,694.00,SFO,ATL,2025,1
5.00,858.00,584.00,SAN,AEX,2025,1
5.00,860.00,369.00,PSP,ORD,2025,4
5.00,860.00,429.00,PSP,PHX,2025,2
5.00,860.00,521.00,SJC,PHX,2025,2
5.00,860.00,521.00,SMF,PHX,2025,1
5.00,860.00,532.00,LAX,LAS,2025,2
5.00,860.00,537.00,ORD,PSP,2025,4
5.00,860.00,548.00,MRY,PHX,2025,2
5.00,860.00,576.00,PSP,PHX,2025,4
5.00,860.00,579.00,SAN,PHX,2025,3
5.00,860.00,583.00,SBA,PHX,2025,4
5.00,860.00,593.00,PHX,SFO,2025,3
5.00,860.00,594.00,LAX,ORD,2025,1
5.00,860.00,599.00,SAN,PHX,2025,3
5.00,860.00,599.00,SBA,PHX,2025,3
5.00,860.00,603.00,PHX,SBA,2025,3
5.00,860.00,609.00,SBP,DFW,2025,4
5.00,860.00,610.00,LAX,ATL,2025,4
5.00,860.00,617.00,ONT,DFW,2025,4
5.00,860.00,633.00,PHX,SJC,2025,4
5.00,860.00,642.00,SMF,MIA,2025,3
5.00,860.00,646.00,MIA,SMF,2025,3
5.00,860.00,651.00,PHX,PSP,2025,4
5.00,860.00,653.00,SNA,ORD,2025,1
5.00,860.00,661.00,SFO,PHX,2025,2
5.00,860.00,666.00,SAN,ORD,2025,4
5.00,860.00,672.00,SNA,ORD,2025,3
5.00,860.00,682.00,ORD,SMF,2025,1
5.00,860.00,686.00,SNA,ORD,2025,4
5.00,860.00,688.00,DFW,ONT,2025,4
5.00,860.00,693.00,PHX,SAN,2025,3
5.00,860.00,696.00,LAX,RDU,2025,1
5.00,860.00,720.00,ORD,SNA,2025,3
5.00,860.00,728.00,SFO,DFW,2025,4
5.00,860.00,737.00,DFW,FAT,2025,2
5.00,860.00,763.00,ORD,SAN,2025,4
5.00,860.00,767.00,DFW,FAT,2025,3
5.00,860.00,771.00,LAX,BNA,2025,4
5.00,860.00,777.00,LAX,ORD,2025,4
5.00,860.00,778.00,DFW,SBP,2025,4
5.00,860.00,786.00,BNA,LAX,2025,4
5.00,860.00,796.00,LAX,PHX,2025,4
5.00,860.00,798.00,FAT,DFW,2025,2
5.00,860.00,800.00,LAX,DFW,2025,2
5.00,860.00,820.00,ORD,SFO,2025,4
5.00,860.00,821.00,SFO,MIA,2025,3
5.00,860.00,830.00,ORD,SNA,2025,1
5.00,860.00,850.00,SFO,ORD,2025,3
5.00,862.00,697.00,SFO,PHL,2025,2
5.00,862.00,758.00,SFO,PHL,2025,3
5.00,864.00,609.00,JFK,LAX,2025,1
5.00,870.00,407.00,SAN,AZA,2025,1
5.00,871.00,497.00,LAX,JFK,2025,1
5.00,875.00,209.00,OAK,SBA,2025,1
5.00,875.00,270.00,SJC,RNO,2025,1
5.00,875.00,301.00,SLC,SJC,2025,2
5.00,875.00,305.00,TUS,SAN,2025,2
5.00,875.00,308.00,LAX,TUS,2025,2
5.00,875.00,312.00,FAT,DEN,2025,1
5.00,875.00,321.00,TUS,SAN,2025,2
5.00,875.00,332.00,ONT,SJC,2025,1
5.00,875.00,336.00,LGB,ELP,2025,1
5.00,875.00,348.00,LGB,ELP,2025,1
5.00,875.00,350.00,RNO,SJC,2025,1
5.00,875.00,354.00,LAX,AUS,2025,3
5.00,875.00,355.00,GEG,SMF,2025,2
5.00,875.00,359.00,ABQ,LGB,2025,1
5.00,875.00,380.00,PSP,OAK,2025,3
5.00,875.00,391.00,ELP,SAN,2025,1
5.00,875.00,394.00,AUS,LAX,2025,3
5.00,875.00,399.00,SMF,SLC,2025,3
5.00,875.00,409.00,ELP,LAX,2025,2
5.00,875.00,414.00,SJC,RNO,2025,3
5.00,875.00,417.00,OAK,SBA,2025,1
5.00,875.00,421.00,ABQ,LGB,2025,1
5.00,875.00,434.00,SJC,RNO,2025,1
5.00,875.00,438.00,MCI,LGB,2025,1
5.00,875.00,443.00,TUS,SMF,2025,4
5.00,875.00,449.00,SBA,SMF,2025,1
5.00,875.00,450.00,SAN,ABQ,2025,2
5.00,875.00,452.00,SBA,OAK,2025,4
5.00,875.00,454.00,LAX,ABQ,2025,2
5.00,875.00,457.00,LAS,PSP,2025,2
5.00,875.00,473.00,GEG,SMF,2025,1
5.00,875.00,474.00,SJC,BOI,2025,2
5.00,875.00,485.00,SLC,SMF,2025,1
5.00,875.00,486.00,AUS,LGB,2025,3
5.00,875.00,490.00,SMF,BOI,2025,2
5.00,875.00,494.00,SMF,SBA,2025,3
5.00,875.00,497.00,ONT,AUS,2025,1
5.00,875.00,502.00,SLC,LGB,2025,3
5.00,875.00,505.00,RNO,SAN,2025,1
5.00,875.00,507.00,SBA,OAK,2025,2
5.00,875.00,508.00,SAN,SLC,2025,2
5.00,875.00,510.00,TUS,LAX,2025,4
5.00,875.00,525.00,PSP,DEN,2025,3
5.00,875.00,526.00,PSP,SJC,2025,4
5.00,875.00,527.00,SAN,TUS,2025,4
5.00,875.00,527.00,SJC,GEG,2025,2
5.00,875.00,528.00,BOI,OAK,2025,4
5.00,875.00,529.00,RNO,OAK,2025,1
5.00,875.00,529.00,SAN,ABQ,2025,3
5.00,875.00,530.00,SJC,RNO,2025,3
5.00,875.00,533.00,ABQ,LAX,2025,4
5.00,875.00,534.00,SAN,IND,2025,2
5.00,875.00,535.00,SJC,BOI,2025,1
5.00,875.00,536.00,ONT,MDW,2025,3
5.00,875.00,539.00,DEN,FAT,2025,1
5.00,875.00,540.00,BOI,SJC,2025,1
5.00,875.00,541.00,LAX,ABQ,2025,4
5.00,875.00,543.00,LAX,SAT,2025,1
5.00,875.00,546.00,SAN,IND,2025,1
5.00,875.00,547.00,LAX,MCI,2025,1
5.00,875.00,548.00,MCI,SMF,2025,1
5.00,875.00,552.00,SEA,SMF,2025,1
5.00,875.00,553.00,SMF,BOI,2025,2
5.00,875.00,554.00,LGB,BNA,2025,3
5.00,875.00,559.00,STL,SMF,2025,1
5.00,875.00,562.00,SAN,MSY,2025,2
5.00,875.00,562.00,SBA,SMF,2025,2
5.00,875.00,563.00,ABQ,SAN,2025,4
5.00,875.00,563.00,SMF,BWI,2025,1
5.00,875.00,564.00,BOI,OAK,2025,4
5.00,875.00,564.00,SAN,ABQ,2025,4
5.00,875.00,564.00,SJC,GEG,2025,1
5.00,875.00,565.00,SJC,BOI,2025,4
5.00,875.00,566.00,ONT,MDW,2025,3
5.00,875.00,573.00,SLC,SAN,2025,2
5.00,875.00,575.00,MDW,SJC,2025,1
5.00,875.00,576.00,ELP,SAN,2025,1
5.00,875.00,580.00,SAN,CMH,2025,4
5.00,875.00,581.00,MDW,SJC,2025,4
5.00,875.00,583.00,IND,SAN,2025,1
5.00,875.00,585.00,OAK,HOU,2025,4
5.00,875.00,586.00,PSP,LAS,2025,2
5.00,875.00,588.00,PSP,LAS,2025,2
5.00,875.00,590.00,SAN,SLC,2025,3
5.00,875.00,592.00,SAN,SAT,2025,2
5.00,875.00,594.00,SBA,SMF,2025,4
5.00,875.00,596.00,SLC,LAX,2025,4
5.00,875.00,596.00,SMF,MCI,2025,1
5.00,875.00,597.00,RNO,SAN,2025,2
5.00,875.00,599.00,SMF,PSP,2025,1
5.00,875.00,601.00,MSY,LAX,2025,2
5.00,875.00,602.00,SMF,GEG,2025,1
5.00,875.00,603.00,EUG,SMF,2025,1
5.00,875.00,604.00,RNO,LAX,2025,3
5.00,875.00,604.00,STL,SMF,2025,1
5.00,875.00,610.00,BOI,SJC,2025,3
5.00,875.00,610.00,HOU,ONT,2025,4
5.00,875.00,610.00,SLC,SMF,2025,2
5.00,875.00,611.00,SAN,SLC,2025,2
5.00,875.00,616.00,HOU,SMF,2025,3
5.00,875.00,618.00,MDW,PSP,2025,1
5.00,875.00,619.00,LAX,STL,2025,2
5.00,875.00,624.00,GEG,OAK,2025,1
5.00,875.00,626.00,MDW,LGB,2025,3
5.00,875.00,628.00,SLC,SAN,2025,4
5.00,875.00,630.00,MDW,ONT,2025,3
5.00,875.00,634.00,SNA,SJC,2025,4
5.00,875.00,638.00,DAL,SMF,2025,1
5.00,875.00,638.00,MCI,LAX,2025,1
5.00,875.00,639.00,ELP,LAX,2025,4
5.00,875.00,642.00,MDW,SMF,2025,1
5.00,875.00,645.00,SJC,BNA,2025,4
5.00,875.00,645.00,SMF,MCI,2025,1
5.00,875.00,645.00,SMF,MCO,2025,4
5.00,875.00,647.00,BNA,SFO,2025,4
5.00,875.00,648.00,SLC,LAX,2025,4
5.00,875.00,655.00,LGB,SLC,2025,3
5.00,875.00,656.00,LGB,STL,2025,2
5.00,875.00,657.00,PSP,LAS,2025,2
5.00,875.00,657.00,SAN,BOI,2025,2
5.00,875.00,658.00,LGB,HOU,2025,3
5.00,875.00,658.00,RNO,SAN,2025,2
5.00,875.00,660.00,SMF,STL,2025,1
5.00,875.00,662.00,MCI,SMF,2025,2
5.00,875.00,662.00,SAN,SLC,2025,4
5.00,875.00,663.00,ONT,HOU,2025,1
5.00,875.00,664.00,MCI,SMF,2025,4
5.00,875.00,665.00,LAX,MCI,2025,3
5.00,875.00,667.00,SMF,DAL,2025,2
5.00,875.00,671.00,SMF,DAL,2025,2
5.00,875.00,674.00,BOI,SMF,2025,2
5.00,875.00,674.00,FAT,DEN,2025,4
5.00,875.00,674.00,SAN,OMA,2025,4
5.00,875.00,675.00,LAX,TUS,2025,2
5.00,875.00,676.00,BNA,SJC,2025,2
5.00,875.00,676.00,MDW,SFO,2025,1
5.00,875.00,677.00,OAK,EUG,2025,1
5.00,875.00,677.00,SMF,PSP,2025,4
5.00,875.00,678.00,LAX,SAT,2025,1
5.00,875.00,678.00,PSP,DEN,2025,4
5.00,875.00,679.00,ELP,LAX,2025,3
5.00,875.00,681.00,EUG,OAK,2025,1
5.00,875.00,681.00,FAT,DAL,2025,3
5.00,875.00,682.00,SAN,STL,2025,1
5.00,875.00,683.00,TPA,SAN,2025,4
5.00,875.00,685.00,SAT,LAX,2025,2
5.00,875.00,687.00,BNA,SJC,2025,3
5.00,875.00,688.00,OAK,SLC,2025,4
5.00,875.00,688.00,RNO,SAN,2025,3
5.00,875.00,689.00,AUS,SMF,2025,2
5.00,875.00,689.00,SAN,ELP,2025,4
5.00,875.00,690.00,ELP,LAX,2025,2
5.00,875.00,692.00,SMF,STL,2025,1
5.00,875.00,692.00,STL,SMF,2025,2
5.00,875.00,694.00,SMF,TUS,2025,4
5.00,875.00,697.00,MDW,SAN,2025,2
5.00,875.00,698.00,SLC,LAX,2025,1
5.00,875.00,699.00,ABQ,OAK,2025,3
5.00,875.00,706.00,ONT,AUS,2025,2
5.00,875.00,707.00,SAN,SAT,2025,2
5.00,875.00,709.00,SAN,BOI,2025,2
5.00,875.00,710.00,SAN,SLC,2025,1
5.00,875.00,711.00,BNA,SFO,2025,3
5.00,875.00,713.00,STL,SMF,2025,2
5.00,875.00,714.00,AUS,OAK,2025,3
5.00,875.00,715.00,GEG,SJC,2025,3
5.00,875.00,716.00,AUS,ONT,2025,3
5.00,875.00,718.00,LGB,BWI,2025,4
5.00,875.00,718.00,SAN,BOI,2025,4
5.00,875.00,720.00,ABQ,OAK,2025,2
5.00,875.00,721.00,SBA,DEN,2025,2
5.00,875.00,722.00,MDW,LGB,2025,2
5.00,875.00,723.00,SAN,BOI,2025,2
5.00,875.00,725.00,BWI,LGB,2025,2
5.00,875.00,726.00,SAN,MSY,2025,4
5.00,875.00,726.00,SMF,AUS,2025,1
5.00,875.00,727.00,SAN,MCO,2025,3
5.00,875.00,728.00,STL,LGB,2025,3
5.00,875.00,730.00,SNA,PHX,2025,4
5.00,875.00,731.00,TPA,SAN,2025,4
5.00,875.00,734.00,MSY,SAN,2025,2
5.00,875.00,737.00,ONT,BNA,2025,3
5.00,875.00,739.00,MCI,SMF,2025,1
5.00,875.00,741.00,HOU,ONT,2025,3
5.00,875.00,741.00,MDW,ONT,2025,3
5.00,875.00,744.00,ELP,LAX,2025,3
5.00,875.00,744.00,HOU,SMF,2025,2
5.00,875.00,744.00,OAK,AUS,2025,3
5.00,875.00,744.00,SAN,MSY,2025,4
5.00,875.00,746.00,SAN,SAT,2025,3
5.00,875.00,748.00,ABQ,OAK,2025,4
5.00,875.00,749.00,HOU,ONT,2025,2
5.00,875.00,751.00,SJC,OGG,2025,4
5.00,875.00,752.00,LGB,BWI,2025,4
5.00,875.00,752.00,STL,LGB,2025,3
5.00,875.00,753.00,MSY,LAX,2025,2
5.00,875.00,757.00,MCO,SMF,2025,4
5.00,875.00,759.00,SMF,STL,2025,1
5.00,875.00,761.00,ONT,HOU,2025,2
5.00,875.00,763.00,AUS,OAK,2025,1
5.00,875.00,763.00,EUG,SAN,2025,4
5.00,875.00,763.00,MCI,SMF,2025,3
5.00,875.00,764.00,BNA,LGB,2025,2
5.00,875.00,764.00,OAK,HOU,2025,4
5.00,875.00,765.00,MDW,OAK,2025,1
5.00,875.00,767.00,ABQ,OAK,2025,4
5.00,875.00,767.00,BOI,SAN,2025,4
5.00,875.00,771.00,STL,SMF,2025,3
5.00,875.00,773.00,BNA,LGB,2025,2
5.00,875.00,774.00,DAL,OAK,2025,3
5.00,875.00,774.00,HOU,SMF,2025,1
5.00,875.00,774.00,MCI,SMF,2025,2
5.00,875.00,774.00,OAK,HOU,2025,3
5.00,875.00,774.00,SAN,SLC,2025,4
5.00,875.00,775.00,STL,SAN,2025,3
5.00,875.00,778.00,SJC,BOI,2025,4
5.00,875.00,780.00,AUS,SMF,2025,3
5.00,875.00,780.00,ONT,AUS,2025,3
5.00,875.00,781.00,AUS,OAK,2025,2
5.00,875.00,781.00,BNA,SFO,2025,4
5.00,875.00,781.00,LAX,SAT,2025,4
5.00,875.00,782.00,OGG,SMF,2025,4
5.00,875.00,784.00,LIH,LAX,2025,1
5.00,875.00,784.00,SMF,BOI,2025,2
5.00,875.00,785.00,IND,SAN,2025,3
5.00,875.00,786.00,MDW,SFO,2025,2
5.00,875.00,789.00,MDW,OAK,2025,2
5.00,875.00,789.00,STL,LAX,2025,2
5.00,875.00,791.00,BWI,SMF,2025,3
5.00,875.00,794.00,OAK,DAL,2025,4
5.00,875.00,795.00,LAX,SAT,2025,3
5.00,875.00,797.00,DAL,OAK,2025,4
5.00,875.00,799.00,SJC,GEG,2025,4
5.00,875.00,802.00,MDW,OAK,2025,2
5.00,875.00,802.00,PSP,DEN,2025,2
5.00,875.00,803.00,BOI,SAN,2025,3
5.00,875.00,803.00,DEN,FAT,2025,2
5.00,875.00,803.00,KOA,OAK,2025,1
5.00,875.00,804.00,ABQ,OAK,2025,4
5.00,875.00,804.00,BWI,SFO,2025,3
5.00,875.00,804.00,SFO,MDW,2025,2
5.00,875.00,806.00,LGB,MDW,2025,2
5.00,875.00,807.00,SFO,AUS,2025,3
5.00,875.00,808.00,SAN,MCO,2025,4
5.00,875.00,810.00,OAK,HOU,2025,1
5.00,875.00,812.00,AUS,OAK,2025,3
5.00,875.00,813.00,LGB,BWI,2025,4
5.00,875.00,813.00,MDW,SFO,2025,4
5.00,875.00,814.00,OAK,HOU,2025,2
5.00,875.00,814.00,SMF,BWI,2025,2
5.00,875.00,816.00,SAN,STL,2025,3
5.00,875.00,825.00,SMF,MCO,2025,4
5.00,875.00,828.00,SFO,STL,2025,1
5.00,875.00,829.00,AUS,SFO,2025,3
5.00,875.00,831.00,OAK,KOA,2025,1
5.00,875.00,836.00,STL,SFO,2025,3
5.00,875.00,837.00,MCO,SAN,2025,2
5.00,875.00,841.00,MKE,SAN,2025,4
5.00,875.00,843.00,STL,SAN,2025,2
5.00,875.00,844.00,DAL,OAK,2025,3
5.00,880.00,336.00,LAS,BUR,2025,2
5.00,880.00,359.00,LAS,SJC,2025,4
5.00,880.00,519.00,SLC,LAX,2025,3
5.00,880.00,547.00,BUR,LAS,2025,2
5.00,880.00,552.00,FLL,LAX,2025,4
5.00,880.00,599.00,IND,LAX,2025,3
5.00,880.00,606.00,LAX,SLC,2025,3
5.00,880.00,606.00,SAN,SJC,2025,2
5.00,880.00,613.00,SAN,EWR,2025,3
5.00,880.00,624.00,DFW,SJC,2025,1
5.00,880.00,661.00,SAN,SJC,2025,3
5.00,880.00,664.00,SJC,SAN,2025,3
5.00,880.00,672.00,LAS,LAX,2025,4
5.00,880.00,690.00,SNA,LAS,2025,1
5.00,880.00,697.00,LAX,EWR,2025,4
5.00,880.00,711.00,SAN,OAK,2025,2
5.00,880.00,713.00,LAS,LAX,2025,4
5.00,880.00,713.00,SJC,DFW,2025,1
5.00,880.00,719.00,ORD,LAX,2025,2
5.00,880.00,721.00,SJC,SAN,2025,2
5.00,880.00,722.00,SJC,SAN,2025,3
5.00,880.00,735.00,SAN,SJC,2025,3
5.00,880.00,741.00,LAX,ORD,2025,4
5.00,880.00,745.00,LAS,LAX,2025,2
5.00,880.00,748.00,BWI,LAX,2025,1
5.00,880.00,755.00,LAX,MSY,2025,4
5.00,880.00,756.00,LAS,SNA,2025,1
5.00,880.00,758.00,LAX,MSY,2025,2
5.00,880.00,758.00,ORD,LAX,2025,4
5.00,880.00,767.00,LAX,ATL,2025,3
5.00,880.00,774.00,LAX,DFW,2025,1
5.00,880.00,776.00,LAX,DFW,2025,4
5.00,880.00,784.00,LAX,LAS,2025,4
5.00,880.00,785.00,SJC,LAS,2025,4
5.00,880.00,786.00,LAX,FLL,2025,4
5.00,880.00,787.00,OAK,SAN,2025,2
5.00,880.00,790.00,LAX,DFW,2025,1
5.00,880.00,791.00,SAT,LAX,2025,2
5.00,880.00,803.00,OAK,SNA,2025,3
5.00,880.00,804.00,LAX,SAT,2025,2
5.00,880.00,812.00,EWR,SAN,2025,3
5.00,880.00,822.00,BOS,LAX,2025,4
5.00,880.00,824.00,LAX,BWI,2025,1
5.00,880.00,826.00,EWR,LAX,2025,2
5.00,880.00,826.00,SAT,LAX,2025,4
5.00,880.00,828.00,LAX,EWR,2025,2
5.00,880.00,832.00,DFW,LAX,2025,1
5.00,880.00,834.00,IAH,SFO,2025,4
5.00,885.00,552.00,SCK,LAS,2025,2
5.00,885.00,610.00,LAS,SCK,2025,2
5.00,890.00,269.00,SAN,PHX,2025,3
5.00,890.00,320.00,OAK,PDX,2025,4
5.00,890.00,357.00,SJC,SAN,2025,1
5.00,890.00,368.00,PDX,OAK,2025,4
5.00,890.00,395.00,PDX,ONT,2025,1
5.00,890.00,402.00,PSP,JFK,2025,4
5.00,890.00,428.00,BOS,SFO,2025,1
5.00,890.00,441.00,BOI,SAN,2025,3
5.00,890.00,459.00,SFO,PHX,2025,2
5.00,890.00,472.00,ATL,SAN,2025,3
5.00,890.00,472.00,SBA,SEA,2025,3
5.00,890.00,512.00,OAK,SEA,2025,1
5.00,890.00,512.00,SJC,OGG,2025,1
5.00,890.00,521.00,SFO,PHX,2025,1
5.00,890.00,522.00,PDX,ONT,2025,3
5.00,890.00,544.00,LAX,BOI,2025,4
5.00,890.00,546.00,PSP,PDX,2025,1
5.00,890.00,550.00,PHX,SFO,2025,1
5.00,890.00,559.00,SFO,SAN,2025,4
5.00,890.00,568.00,PDX,ONT,2025,1
5.00,890.00,575.00,JFK,PSP,2025,4
5.00,890.00,581.00,ONT,PDX,2025,1
5.00,890.00,584.00,PDX,SAN,2025,1
5.00,890.00,599.00,LAX,BOI,2025,4
5.00,890.00,604.00,SFO,PDX,2025,2
5.00,890.00,612.00,SFO,PHX,2025,2
5.00,890.00,623.00,PDX,PSP,2025,1
5.00,890.00,630.00,PSP,SEA,2025,1
5.00,890.00,657.00,OGG,SAN,2025,1
5.00,890.00,667.00,SEA,SBA,2025,3
5.00,890.00,671.00,LAX,ANC,2025,4
5.00,890.00,681.00,HNL,SJC,2025,1
5.00,890.00,697.00,SBA,SEA,2025,3
5.00,890.00,700.00,LAX,SFO,2025,4
5.00,890.00,708.00,OGG,SAN,2025,2
5.00,890.00,713.00,HNL,LAX,2025,4
5.00,890.00,721.00,BUR,SEA,2025,2
5.00,890.00,722.00,PSP,SEA,2025,3
5.00,890.00,727.00,SMF,SEA,2025,3
5.00,890.00,732.00,SEA,SAN,2025,3
5.00,890.00,739.00,JFK,PSP,2025,1
5.00,890.00,740.00,PDX,ONT,2025,1
5.00,890.00,740.00,SEA,SMF,2025,3
5.00,890.00,745.00,FAT,SEA,2025,1
5.00,890.00,745.00,PDX,SAN,2025,3
5.00,890.00,768.00,SAN,SFO,2025,4
5.00,890.00,780.00,LAX,HNL,2025,1
5.00,890.00,788.00,SAN,FLL,2025,4
5.00,890.00,792.00,LAX,KOA,2025,4
5.00,890.00,798.00,ONT,SEA,2025,3
5.00,890.00,798.00,SEA,SBA,2025,3
5.00,890.00,799.00,SAN,PDX,2025,1
5.00,890.00,808.00,SAN,EWR,2025,4
5.00,890.00,813.00,FAT,SEA,2025,2
5.00,890.00,813.00,SFO,SAN,2025,2
5.00,890.00,817.00,SEA,FAT,2025,2
5.00,890.00,817.00,SEA,ONT,2025,3
5.00,890.00,819.00,SAN,SEA,2025,3
5.00,890.00,831.00,LAX,HNL,2025,4
5.00,890.00,847.00,SAN,SFO,2025,2
5.00,895.00,250.00,PHX,LAX,2025,4
5.00,895.00,331.00,LAX,BZN,2025,4
5.00,895.00,406.00,SJC,DEN,2025,2
5.00,895.00,410.00,RSW,LAX,2025,4
5.00,895.00,419.00,LAX,PHX,2025,1
5.00,895.00,434.00,CLE,LAX,2025,1
5.00,895.00,440.00,BZN,LAX,2025,4
5.00,895.00,444.00,MFR,SFO,2025,4
5.00,895.00,465.00,AUS,SFO,2025,2
5.00,895.00,467.00,SFO,EUG,2025,4
5.00,895.00,484.00,AUS,LAX,2025,1
5.00,895.00,519.00,SFO,CLE,2025,4
5.00,895.00,527.00,CLE,SFO,2025,1
5.00,895.00,542.00,ORD,SAN,2025,1
5.00,895.00,543.00,PSP,IAH,2025,1
5.00,895.00,566.00,IAH,SJC,2025,4
5.00,895.00,576.00,PIT,SFO,2025,4
5.00,895.00,582.00,SMF,IAH,2025,1
5.00,895.00,595.00,SJC,IAH,2025,4
5.00,895.00,600.00,SFO,CMH,2025,2
5.00,895.00,601.00,IAH,PSP,2025,1
5.00,895.00,613.00,SFO,PDX,2025,4
5.00,895.00,629.00,MCO,LAX,2025,3
5.00,895.00,630.00,CLE,LAX,2025,2
5.00,895.00,633.00,IAH,SMF,2025,2
5.00,895.00,633.00,IAH,SMF,2025,2
5.00,895.00,633.00,TPA,SFO,2025,1
5.00,895.00,639.00,SFO,SEA,2025,1
5.00,895.00,640.00,SMF,IAH,2025,1
5.00,895.00,642.00,SFO,AUS,2025,3
5.00,895.00,652.00,SFO,ONT,2025,3
5.00,895.00,659.00,ORD,SAN,2025,4
5.00,895.00,661.00,DEN,PSP,2025,4
5.00,895.00,661.00,SFO,SEA,2025,4
5.00,895.00,667.00,CLE,SFO,2025,4
5.00,895.00,668.00,SFO,TPA,2025,1
5.00,895.00,671.00,SMF,ORD,2025,3
5.00,895.00,674.00,CLE,LAX,2025,3
5.00,895.00,676.00,PSP,IAH,2025,1
5.00,895.00,676.00,SEA,SFO,2025,4
5.00,895.00,677.00,MSY,SFO,2025,3
5.00,895.00,677.00,SFO,BWI,2025,1
5.00,895.00,679.00,SFO,MSY,2025,3
5.00,895.00,684.00,SMF,IAH,2025,2
5.00,895.00,688.00,SFO,PHL,2025,2
5.00,895.00,693.00,DEN,SAN,2025,2
5.00,895.00,700.00,ORD,SMF,2025,3
5.00,895.00,701.00,SFO,EWR,2025,4
5.00,895.00,702.00,CLE,SFO,2025,1
5.00,895.00,708.00,ONT,DEN,2025,4
5.00,895.00,712.00,CLE,SFO,2025,2
5.00,895.00,717.00,SFO,MCO,2025,4
5.00,895.00,718.00,SFO,FLL,2025,4
5.00,895.00,722.00,MIA,SFO,2025,1
5.00,895.00,725.00,SJC,DEN,2025,2
5.00,895.00,726.00,LAX,MCO,2025,3
5.00,895.00,727.00,SFO,AUS,2025,1
5.00,895.00,729.00,IAH,SMF,2025,1
5.00,895.00,732.00,SMF,IAH,2025,1
5.00,895.00,734.00,TPA,SFO,2025,1
5.00,895.00,737.00,PDX,SFO,2025,4
5.00,895.00,743.00,LAS,LAX,2025,2
5.00,895.00,744.00,BNA,SFO,2025,1
5.00,895.00,751.00,SAN,EWR,2025,1
5.00,895.00,751.00,SFO,PDX,2025,1
5.00,895.00,752.00,SAN,DEN,2025,4
5.00,895.00,757.00,DEN,SAN,2025,4
5.00,895.00,758.00,SFO,SEA,2025,2
5.00,895.00,763.00,SAN,ORD,2025,2
5.00,895.00,766.00,SFO,RDU,2025,1
5.00,895.00,767.00,DEN,SFO,2025,3
5.00,895.00,773.00,LAX,MCO,2025,3
5.00,895.00,775.00,MCO,SFO,2025,4
5.00,895.00,781.00,MCO,SFO,2025,3
5.00,895.00,782.00,IAH,ONT,2025,1
5.00,895.00,783.00,SFO,ATL,2025,1
5.00,895.00,788.00,DEN,SJC,2025,2
5.00,895.00,788.00,EWR,SFO,2025,3
5.00,895.00,793.00,ONT,IAH,2025,2
5.00,895.00,801.00,LAX,ORD,2025,3
5.00,895.00,804.00,SFO,AUS,2025,2
5.00,895.00,806.00,SFO,RDU,2025,3
5.00,895.00,809.00,PHX,SFO,2025,4
5.00,895.00,810.00,SFO,BNA,2025,1
5.00,895.00,811.00,DEN,SAN,2025,3
5.00,895.00,814.00,DEN,ONT,2025,4
5.00,895.00,821.00,BWI,SFO,2025,4
5.00,895.00,821.00,SEA,SFO,2025,4
5.00,895.00,822.00,DEN,SJC,2025,2
5.00,895.00,823.00,ONT,SFO,2025,1
5.00,895.00,823.00,SFO,ONT,2025,1
5.00,895.00,824.00,HNL,SFO,2025,3
5.00,895.00,830.00,SFO,SAN,2025,4
5.00,895.00,834.00,OGG,SFO,2025,3
5.00,895.00,836.00,ONT,IAH,2025,1
5.00,895.00,846.00,SFO,MCO,2025,4
5.00,895.00,857.00,EWR,SFO,2025,3
5.00,895.00,859.00,SFO,EWR,2025,3
5.00,895.00,861.00,LAX,MCO,2025,3
5.00,895.00,864.00,ORD,LAX,2025,3
5.00,895.00,865.00,LAX,AUS,2025,1
5.00,895.00,866.00,LAX,ORD,2025,4
5.00,895.00,882.00,ORD,SFO,2025,2
5.00,896.00,572.00,MIA,LAX,2025,4
5.00,897.00,465.00,GRK,RIV,2025,4
5.00,897.00,844.00,LAX,SFO,2025,1
5.00,900.00,77.00,VCV,OPF,2025,2
5.00,900.00,421.00,ONT,LAS,2025,3
5.00,900.00,444.00,SEA,PSP,2025,2
5.00,900.00,512.00,PSP,SEA,2025,2
5.00,900.00,557.00,SLC,ONT,2025,2
5.00,900.00,562.00,LAX,LAS,2025,1
5.00,900.00,602.00,LAX,MIA,2025,3
5.00,900.00,609.00,SCK,LAS,2025,3
5.00,900.00,679.00,LAS,SCK,2025,3
5.00,900.00,680.00,MFE,LAX,2025,3
5.00,900.00,682.00,SFO,LAX,2025,1
5.00,900.00,729.00,SNA,MSO,2025,2
5.00,900.00,750.00,MSO,SNA,2025,2
5.00,900.00,762.00,SAN,SLC,2025,1
5.00,900.00,786.00,TUL,LAX,2025,2
5.00,900.00,789.00,LAX,TUL,2025,2
